Unnamed: 0,Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
6410,ConocoPhillips,North America,Canada,Product Development,Internet & Catalog Retail,363400,94,233,285,2017,1857,53
6411,ConocoPhillips,APAC,Australia,Product Development,Internet & Catalog Retail,250100,93,209,148,2018,8309,54
6412,ConocoPhillips,APAC,China,Product Development,Internet & Catalog Retail,396100,78,205,54,2019,2265,64
6413,ConocoPhillips,Europe,Germany,Product Development,Internet & Catalog Retail,364400,89,103,287,2020,6044,49
6414,ConocoPhillips,North America,US,Product Development,Health Care Equipment & Svcs,480500,88,460,238,2015,7274,30
6415,ConocoPhillips,North America,US,Product Development,Health Care Equipment & Svcs,414900,95,311,126,2016,4923,52
6416,ConocoPhillips,North America,US,Product Development,Health Care Equipment & Svcs,381900,78,116,294,2017,2301,52
6417,ConocoPhillips,APAC,Japan,Product Development,Health Care Equipment & Svcs,173400,81,456,93,2018,4045,57
6418,ConocoPhillips,APAC,India,Product Development,Health Care Equipment & Svcs,363800,80,280,237,2019,7915,39
6419,ConocoPhillips,Europe,France,Product Development,Health Care Equipment & Svcs,131800,85,286,153,2020,8516,53
6420,ConocoPhillips,APAC,South Korea,Product Development,Electronics,163200,81,325,200,2015,8679,46
6421,ConocoPhillips,APAC,South Korea,Product Development,Electronics,436200,83,334,281,2016,7047,33
6422,ConocoPhillips,Europe,Switzerland,Product Development,Electronics,439100,90,403,231,2017,8555,32
6423,ConocoPhillips,APAC,UAE,Product Development,Electronics,485600,87,365,122,2018,3648,48
6424,ConocoPhillips,Europe,Norway,Product Development,Electronics,247500,77,428,128,2019,4544,51
6425,ConocoPhillips,APAC,South Korea,Product Development,Electronics,176200,91,176,257,2020,2757,62
6426,ConocoPhillips,APAC,China,Product Development,Electrical Equipment,213400,79,220,262,2015,6477,49
6427,ConocoPhillips,APAC,South Korea,Product Development,Electrical Equipment,387500,87,92,195,2016,4387,57
6428,ConocoPhillips,APAC,Singapore,Product Development,Electrical Equipment,361100,74,418,129,2017,4800,46
6429,ConocoPhillips,Europe,Norway,Product Development,Electrical Equipment,263600,85,427,270,2018,6460,39
6430,ConocoPhillips,APAC,China,Product Development,Electrical Equipment,357300,94,348,41,2019,2187,64
6431,ConocoPhillips,APAC,Taiwan,Product Development,Electrical Equipment,219200,81,412,152,2020,4176,53
6432,ConocoPhillips,APAC,Singapore,Product Development,Consumer Financial Services,368200,93,424,172,2015,8289,39
6433,ConocoPhillips,Europe,Switzerland,Product Development,Consumer Financial Services,138800,83,368,180,2016,4764,55
6434,ConocoPhillips,North America,US,Product Development,Consumer Financial Services,350700,71,111,158,2017,6824,52
6435,ConocoPhillips,North America,US,Product Development,Consumer Financial Services,342100,72,234,280,2018,3745,46
6436,ConocoPhillips,APAC,UAE,Product Development,Consumer Financial Services,473600,81,168,102,2019,5984,52
6437,ConocoPhillips,APAC,India,Product Development,Consumer Financial Services,263100,76,443,59,2020,7790,48
6438,ConocoPhillips,APAC,UAE,Product Development,Computer Services,275000,84,468,95,2015,6040,49
6439,ConocoPhillips,Europe,Norway,Product Development,Computer Services,438900,73,134,132,2016,2330,59
6440,ConocoPhillips,APAC,Singapore,Product Development,Computer Services,302800,95,423,79,2017,6550,52
6441,ConocoPhillips,APAC,Indonesia,Product Development,Computer Services,307800,91,120,174,2018,3092,64
6442,ConocoPhillips,Europe,Norway,Product Development,Computer Services,259400,83,131,227,2019,2183,62
6443,ConocoPhillips,Europe,Netherlands,Product Development,Computer Services,494300,85,479,127,2020,3985,42
6444,ConocoPhillips,APAC,Taiwan,Product Development,Computer Hardware,328700,90,249,211,2015,4784,52
6445,ConocoPhillips,APAC,Australia,Product Development,Computer Hardware,389400,77,407,271,2016,1614,42
6446,ConocoPhillips,Europe,Netherlands,Product Development,Computer Hardware,336000,74,430,285,2017,8405,28
6447,ConocoPhillips,Europe,Switzerland,Product Development,Computer Hardware,462000,73,419,170,2018,6721,35
6448,ConocoPhillips,APAC,Saudi Arabia,Product Development,Computer Hardware,235600,88,373,94,2019,8347,51
6449,ConocoPhillips,APAC,Indonesia,Product Development,Computer Hardware,128700,91,316,199,2020,2393,63
6450,ConocoPhillips,Europe,Netherlands,Product Development,Communications Equipment,271700,90,293,216,2015,4607,52
6451,ConocoPhillips,Europe,Norway,Product Development,Communications Equipment,386000,74,414,198,2016,6372,37
6452,ConocoPhillips,Europe,France,Product Development,Communications Equipment,217100,77,293,217,2017,2309,56
6453,ConocoPhillips,APAC,India,Product Development,Communications Equipment,111100,74,220,211,2018,3488,61
6454,ConocoPhillips,APAC,Australia,Product Development,Communications Equipment,430200,80,99,208,2019,1836,58
6455,ConocoPhillips,APAC,India,Product Development,Communications Equipment,265900,85,139,71,2020,2203,72
6456,ConocoPhillips,APAC,Saudi Arabia,Product Development,Business & Personal Services,492400,84,279,81,2015,1813,57
6457,ConocoPhillips,Europe,Switzerland,Product Development,Business & Personal Services,494900,91,265,163,2016,7385,43
6458,ConocoPhillips,North America,US,Product Development,Business & Personal Services,272300,84,172,30,2017,2713,72
6459,ConocoPhillips,Europe,Norway,Product Development,Business & Personal Services,278600,79,174,59,2018,3956,66
6460,ConocoPhillips,APAC,UAE,Product Development,Business & Personal Services,445200,75,344,212,2019,3199,43
6461,ConocoPhillips,APAC,UAE,Product Development,Business & Personal Services,290400,73,394,225,2020,5190,42
6462,ConocoPhillips,Europe,Germany,Product Development,Broadcasting & Cable,342500,89,98,70,2015,8790,59
6463,ConocoPhillips,APAC,India,Product Development,Broadcasting & Cable,157200,83,331,261,2016,3959,52
6464,ConocoPhillips,APAC,South Korea,Product Development,Broadcasting & Cable,129800,88,338,103,2017,1022,70
6465,ConocoPhillips,Europe,Netherlands,Product Development,Broadcasting & Cable,219300,77,410,56,2018,3902,59
6466,ConocoPhillips,APAC,Singapore,Product Development,Broadcasting & Cable,100800,83,407,123,2019,6435,55
6467,ConocoPhillips,APAC,China,Product Development,Broadcasting & Cable,340100,83,221,69,2020,8238,54
6468,Liberty Mutual Insurance Group,Europe,Norway,IT & Infrastructure,Telecommunications services,299300,90,262,36,2015,7648,58
6469,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Telecommunications services,317900,89,478,180,2016,6589,41
6470,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Telecommunications services,197300,72,211,273,2017,6020,48
6471,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Telecommunications services,163900,78,396,184,2018,4250,53
6472,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Telecommunications services,382200,83,244,221,2019,6639,44
6473,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Telecommunications services,348300,88,252,165,2020,7752,48
6474,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Software & Programming,315300,84,149,166,2015,4358,59
6475,Liberty Mutual Insurance Group,Europe,Germany,IT & Infrastructure,Software & Programming,321600,80,96,88,2016,7732,59
6476,Liberty Mutual Insurance Group,APAC,Indonesia,IT & Infrastructure,Software & Programming,479000,87,464,158,2017,1769,46
6477,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Software & Programming,181600,72,240,277,2018,3893,52
6478,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Software & Programming,367600,93,421,70,2019,4216,54
6479,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Software & Programming,485100,88,426,297,2020,8035,25
6480,Liberty Mutual Insurance Group,Europe,Germany,IT & Infrastructure,Semiconductors,463000,82,141,80,2015,6418,55
6481,Liberty Mutual Insurance Group,Europe,Norway,IT & Infrastructure,Semiconductors,159700,87,449,97,2016,2192,62
6482,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Semiconductors,228800,70,116,300,2017,5549,50
6483,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Semiconductors,367500,73,396,300,2018,1786,41
6484,Liberty Mutual Insurance Group,APAC,Saudi Arabia,IT & Infrastructure,Semiconductors,233000,71,291,127,2019,2669,60
6485,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Semiconductors,245800,73,460,218,2020,9766,32
6486,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Recreational Products,146400,78,191,66,2015,3711,71
6487,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Recreational Products,249600,87,239,102,2016,5327,61
6488,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Recreational Products,192400,93,223,135,2017,9002,56
6489,Liberty Mutual Insurance Group,APAC,Indonesia,IT & Infrastructure,Recreational Products,353300,81,468,255,2018,5032,36
6490,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Recreational Products,249000,95,209,281,2019,8484,46
6491,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Recreational Products,266700,79,473,200,2020,2397,48
6492,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Internet & Catalog Retail,273400,87,90,131,2015,8652,58
6493,Liberty Mutual Insurance Group,Europe,Germany,IT & Infrastructure,Internet & Catalog Retail,119900,86,425,276,2016,4561,48
6494,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Internet & Catalog Retail,326300,77,349,91,2017,8008,47
6495,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Internet & Catalog Retail,107600,88,361,145,2018,5810,58
6496,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Internet & Catalog Retail,440100,82,98,275,2019,6973,43
6497,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Internet & Catalog Retail,333100,91,127,46,2020,2641,72
6498,Liberty Mutual Insurance Group,Europe,Switzerland,IT & Infrastructure,Health Care Equipment & Svcs,463900,95,469,101,2015,9074,37
6499,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Health Care Equipment & Svcs,142600,74,357,78,2016,3974,62
6500,Liberty Mutual Insurance Group,Europe,Switzerland,IT & Infrastructure,Health Care Equipment & Svcs,364400,71,440,128,2017,1599,50
6501,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Health Care Equipment & Svcs,494900,88,396,55,2018,2012,55
6502,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Health Care Equipment & Svcs,221200,84,265,39,2019,3088,69
6503,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Health Care Equipment & Svcs,348600,78,372,154,2020,4749,47
6504,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Electronics,305900,74,172,78,2015,4559,62
6505,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Electronics,359300,72,467,190,2016,1418,46
6506,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Electronics,402600,78,459,270,2017,1953,39
6507,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Electronics,369900,90,464,103,2018,8746,40
6508,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Electronics,278000,84,333,83,2019,7148,53
6509,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Electronics,215400,93,323,213,2020,8712,46
6510,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Electrical Equipment,426100,92,319,236,2015,2847,48
6511,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Electrical Equipment,176700,78,274,153,2016,8428,51
6512,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Electrical Equipment,275400,95,434,277,2017,3614,45
6513,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Electrical Equipment,473000,72,416,150,2018,5946,37
6514,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Electrical Equipment,104400,77,463,292,2019,6294,41
6515,Liberty Mutual Insurance Group,APAC,India,IT & Infrastructure,Electrical Equipment,477000,81,134,37,2020,1229,67
6516,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Consumer Financial Services,148000,94,160,79,2015,9028,64
6517,Liberty Mutual Insurance Group,Europe,Norway,IT & Infrastructure,Consumer Financial Services,475100,83,181,121,2016,4134,55
6518,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Consumer Financial Services,316000,86,303,197,2017,7355,45
6519,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Consumer Financial Services,193700,73,462,94,2018,1039,60
6520,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Consumer Financial Services,324200,88,401,126,2019,9140,42
6521,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Consumer Financial Services,177700,73,317,234,2020,2979,53
6522,Liberty Mutual Insurance Group,North America,Canada,IT & Infrastructure,Computer Services,225100,87,314,79,2015,2488,66
6523,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Computer Services,327100,80,233,121,2016,3433,59
6524,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Computer Services,235300,81,351,151,2017,5999,51
6525,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Computer Services,463500,95,444,33,2018,1794,57
6526,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Computer Services,105800,89,443,243,2019,9518,41
6527,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Computer Services,220800,71,186,222,2020,1150,61
6528,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Computer Hardware,189800,86,218,265,2015,4787,54
6529,Liberty Mutual Insurance Group,APAC,China,IT & Infrastructure,Computer Hardware,417100,73,221,272,2016,4924,41
6530,Liberty Mutual Insurance Group,Europe,Switzerland,IT & Infrastructure,Computer Hardware,220700,76,233,238,2017,6424,49
6531,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Computer Hardware,256500,86,271,81,2018,3361,64
6532,Liberty Mutual Insurance Group,APAC,South Korea,IT & Infrastructure,Computer Hardware,325400,95,471,178,2019,7254,41
6533,Liberty Mutual Insurance Group,Europe,Switzerland,IT & Infrastructure,Computer Hardware,315200,87,368,59,2020,7410,52
6534,Liberty Mutual Insurance Group,APAC,Saudi Arabia,IT & Infrastructure,Communications Equipment,324900,78,462,178,2015,8481,35
6535,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Communications Equipment,351600,93,235,67,2016,8286,55
6536,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Communications Equipment,465900,74,433,272,2017,8574,24
6537,Liberty Mutual Insurance Group,Europe,Germany,IT & Infrastructure,Communications Equipment,378600,87,148,281,2018,4300,50
6538,Liberty Mutual Insurance Group,APAC,UAE,IT & Infrastructure,Communications Equipment,402500,86,465,177,2019,3994,43
6539,Liberty Mutual Insurance Group,APAC,Indonesia,IT & Infrastructure,Communications Equipment,380000,71,355,198,2020,4425,43
6540,Liberty Mutual Insurance Group,Europe,Netherlands,IT & Infrastructure,Business & Personal Services,435500,92,453,89,2015,4391,48
6541,Liberty Mutual Insurance Group,APAC,Saudi Arabia,IT & Infrastructure,Business & Personal Services,271900,70,307,205,2016,3220,51
6542,Liberty Mutual Insurance Group,North America,US,IT & Infrastructure,Business & Personal Services,197700,84,126,274,2017,1388,63
6543,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Business & Personal Services,181000,89,431,294,2018,2311,49
6544,Liberty Mutual Insurance Group,APAC,Japan,IT & Infrastructure,Business & Personal Services,142500,71,154,257,2019,1302,63
6545,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Business & Personal Services,252100,87,209,177,2020,6964,54
6546,Liberty Mutual Insurance Group,APAC,Taiwan,IT & Infrastructure,Broadcasting & Cable,420000,82,310,78,2015,9799,43
6547,Liberty Mutual Insurance Group,APAC,India,IT & Infrastructure,Broadcasting & Cable,252900,81,391,192,2016,2384,53
6548,Liberty Mutual Insurance Group,APAC,Australia,IT & Infrastructure,Broadcasting & Cable,166100,85,394,232,2017,1883,56
6549,Liberty Mutual Insurance Group,APAC,Indonesia,IT & Infrastructure,Broadcasting & Cable,265400,80,446,169,2018,2668,51
6550,Liberty Mutual Insurance Group,Europe,France,IT & Infrastructure,Broadcasting & Cable,212700,82,355,268,2019,1644,53
6551,Liberty Mutual Insurance Group,APAC,Singapore,IT & Infrastructure,Broadcasting & Cable,456600,71,343,248,2020,2059,42
6552,Progressive,APAC,Saudi Arabia,Hardware Solutions,Telecommunications services,179700,70,407,255,2015,4345,45
6553,Progressive,APAC,Australia,Hardware Solutions,Telecommunications services,226300,71,138,96,2016,4188,65
6554,Progressive,APAC,Saudi Arabia,Hardware Solutions,Telecommunications services,125400,90,120,136,2017,1144,78
6555,Progressive,Europe,Switzerland,Hardware Solutions,Telecommunications services,189500,92,183,165,2018,8727,56
6556,Progressive,APAC,UAE,Hardware Solutions,Telecommunications services,389500,77,176,67,2019,2940,63
