Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Internet & Catalog Retail,235900,87,445,37,2017,6557,55
Plains GP Holdings,APAC,India,IT & Infrastructure,Internet & Catalog Retail,128800,88,299,233,2018,5246,55
Plains GP Holdings,Europe,France,IT & Infrastructure,Internet & Catalog Retail,348900,80,469,168,2019,4154,44
Plains GP Holdings,Europe,Netherlands,IT & Infrastructure,Internet & Catalog Retail,481900,94,347,144,2020,5885,45
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Health Care Equipment & Svcs,286800,70,180,120,2015,5129,58
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Health Care Equipment & Svcs,173600,82,159,269,2016,9929,46
Plains GP Holdings,APAC,Singapore,IT & Infrastructure,Health Care Equipment & Svcs,421300,85,440,220,2017,8168,32
Plains GP Holdings,APAC,India,IT & Infrastructure,Health Care Equipment & Svcs,127700,81,136,167,2018,1608,72
Plains GP Holdings,APAC,India,IT & Infrastructure,Health Care Equipment & Svcs,282500,88,137,280,2019,7793,47
Plains GP Holdings,Europe,France,IT & Infrastructure,Health Care Equipment & Svcs,306900,93,394,57,2020,9389,48
Plains GP Holdings,APAC,India,IT & Infrastructure,Electronics,486400,73,97,98,2015,4305,57
Plains GP Holdings,APAC,Indonesia,IT & Infrastructure,Electronics,432400,85,404,193,2016,5721,39
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Electronics,197300,88,334,268,2017,1150,57
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Electronics,310600,73,231,179,2018,3623,54
Plains GP Holdings,Europe,Netherlands,IT & Infrastructure,Electronics,271600,95,425,76,2019,4740,57
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Electronics,317200,78,338,31,2020,8912,50
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Electrical Equipment,334100,93,258,67,2015,9566,52
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Electrical Equipment,353100,94,127,238,2016,5807,53
Plains GP Holdings,Europe,France,IT & Infrastructure,Electrical Equipment,325700,77,379,115,2017,4678,50
Plains GP Holdings,Europe,France,IT & Infrastructure,Electrical Equipment,492000,85,428,256,2018,1347,41
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Electrical Equipment,447500,77,348,182,2019,4011,44
Plains GP Holdings,APAC,China,IT & Infrastructure,Electrical Equipment,217800,73,440,274,2020,3011,44
Plains GP Holdings,APAC,UAE,IT & Infrastructure,Consumer Financial Services,245700,93,353,81,2015,9913,50
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Consumer Financial Services,330400,74,343,195,2016,4443,46
Plains GP Holdings,North America,Canada,IT & Infrastructure,Consumer Financial Services,471800,86,383,180,2017,2219,47
Plains GP Holdings,APAC,Australia,IT & Infrastructure,Consumer Financial Services,320400,87,234,283,2018,7670,42
Plains GP Holdings,North America,US,IT & Infrastructure,Consumer Financial Services,127500,73,228,249,2019,7573,49
Plains GP Holdings,APAC,UAE,IT & Infrastructure,Consumer Financial Services,304800,81,199,229,2020,6368,49
Plains GP Holdings,North America,Canada,IT & Infrastructure,Computer Services,278800,89,149,97,2015,4184,67
Plains GP Holdings,APAC,China,IT & Infrastructure,Computer Services,324300,92,464,197,2016,2919,48
Plains GP Holdings,North America,US,IT & Infrastructure,Computer Services,271100,87,355,266,2017,3079,49
Plains GP Holdings,APAC,Saudi Arabia,IT & Infrastructure,Computer Services,383100,81,348,148,2018,7116,43
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Computer Services,453200,79,398,62,2019,7344,43
Plains GP Holdings,APAC,Singapore,IT & Infrastructure,Computer Services,180400,95,446,66,2020,3672,62
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Computer Hardware,457300,71,408,236,2015,7513,29
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Computer Hardware,466100,81,344,112,2016,2647,51
Plains GP Holdings,APAC,Indonesia,IT & Infrastructure,Computer Hardware,415400,93,364,65,2017,7023,49
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Computer Hardware,415500,76,308,270,2018,5555,37
Plains GP Holdings,APAC,Australia,IT & Infrastructure,Computer Hardware,463300,91,127,194,2019,1283,60
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Computer Hardware,268200,75,266,142,2020,9515,45
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Communications Equipment,272500,90,321,202,2015,5670,50
Plains GP Holdings,Europe,Germany,IT & Infrastructure,Communications Equipment,482800,91,381,36,2016,3505,55
Plains GP Holdings,APAC,India,IT & Infrastructure,Communications Equipment,161400,78,296,96,2017,1055,69
Plains GP Holdings,Europe,Netherlands,IT & Infrastructure,Communications Equipment,224000,70,418,55,2018,2996,59
Plains GP Holdings,North America,Canada,IT & Infrastructure,Communications Equipment,445000,73,227,46,2019,8060,49
Plains GP Holdings,APAC,China,IT & Infrastructure,Communications Equipment,248400,78,453,219,2020,1287,50
Plains GP Holdings,APAC,Saudi Arabia,IT & Infrastructure,Business & Personal Services,163800,74,470,117,2015,9143,43
Plains GP Holdings,Europe,Germany,IT & Infrastructure,Business & Personal Services,441500,74,400,241,2016,8062,29
Plains GP Holdings,APAC,Saudi Arabia,IT & Infrastructure,Business & Personal Services,314700,79,132,50,2017,9633,56
Plains GP Holdings,APAC,Saudi Arabia,IT & Infrastructure,Business & Personal Services,413400,70,378,87,2018,7723,41
Plains GP Holdings,APAC,India,IT & Infrastructure,Business & Personal Services,182200,70,147,41,2019,3992,71
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Business & Personal Services,189600,81,106,274,2020,3142,61
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Broadcasting & Cable,436300,74,392,116,2015,9853,34
Plains GP Holdings,APAC,Indonesia,IT & Infrastructure,Broadcasting & Cable,271400,81,349,138,2016,9159,44
Plains GP Holdings,APAC,India,IT & Infrastructure,Broadcasting & Cable,165700,92,144,285,2017,6383,55
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Broadcasting & Cable,161700,80,268,83,2018,1507,71
Plains GP Holdings,APAC,India,IT & Infrastructure,Broadcasting & Cable,215200,88,323,279,2019,2042,54
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Broadcasting & Cable,101900,95,167,274,2020,3654,63
Enterprise Products Partners,Europe,France,Product Development,Telecommunications services,469300,93,265,62,2015,6321,53
Enterprise Products Partners,APAC,India,Product Development,Telecommunications services,296500,87,366,105,2016,2790,59
Enterprise Products Partners,APAC,Singapore,Product Development,Telecommunications services,233000,88,312,151,2017,6751,53
Enterprise Products Partners,Europe,Norway,Product Development,Telecommunications services,353400,92,357,279,2018,7956,36
Enterprise Products Partners,APAC,Indonesia,Product Development,Telecommunications services,376600,93,187,164,2019,6419,53
Enterprise Products Partners,APAC,South Korea,Product Development,Telecommunications services,385800,78,205,201,2020,9478,40
Enterprise Products Partners,APAC,UAE,Product Development,Software & Programming,399900,81,472,300,2015,8430,25
Enterprise Products Partners,Europe,Germany,Product Development,Software & Programming,113200,78,91,264,2016,9320,52
Enterprise Products Partners,APAC,Indonesia,Product Development,Software & Programming,449600,91,164,250,2017,8217,41
Enterprise Products Partners,APAC,South Korea,Product Development,Software & Programming,319900,82,385,188,2018,9264,37
Enterprise Products Partners,APAC,Japan,Product Development,Software & Programming,392800,79,406,47,2019,1695,57
Enterprise Products Partners,APAC,UAE,Product Development,Software & Programming,297300,91,473,203,2020,8721,37
Enterprise Products Partners,Europe,Netherlands,Product Development,Semiconductors,481200,93,207,262,2015,8650,37
Enterprise Products Partners,APAC,China,Product Development,Semiconductors,161900,73,269,164,2016,4687,57
Enterprise Products Partners,North America,Canada,Product Development,Semiconductors,335300,79,263,133,2017,3358,57
Enterprise Products Partners,Europe,Switzerland,Product Development,Semiconductors,405700,77,445,105,2018,1279,52
Enterprise Products Partners,Europe,Norway,Product Development,Semiconductors,356600,77,251,282,2019,6650,39
Enterprise Products Partners,North America,Canada,Product Development,Semiconductors,186000,89,354,215,2020,5660,51
Enterprise Products Partners,APAC,Australia,Product Development,Recreational Products,263700,71,120,284,2015,2655,55
Enterprise Products Partners,APAC,Singapore,Product Development,Recreational Products,413200,74,477,288,2016,6214,28
Enterprise Products Partners,Europe,Germany,Product Development,Recreational Products,473500,76,339,81,2017,1409,55
Enterprise Products Partners,APAC,Australia,Product Development,Recreational Products,477800,91,371,60,2018,5813,49
Enterprise Products Partners,Europe,Norway,Product Development,Recreational Products,226000,93,480,191,2019,1581,55
Enterprise Products Partners,North America,US,Product Development,Recreational Products,185000,86,174,266,2020,7413,51
Enterprise Products Partners,APAC,Taiwan,Product Development,Internet & Catalog Retail,167800,85,467,295,2015,2883,46
Enterprise Products Partners,APAC,South Korea,Product Development,Internet & Catalog Retail,176600,93,432,80,2016,2433,64
Enterprise Products Partners,APAC,Singapore,Product Development,Internet & Catalog Retail,333700,72,207,70,2017,1560,65
Enterprise Products Partners,Europe,Switzerland,Product Development,Internet & Catalog Retail,415700,80,188,168,2018,7081,47
Enterprise Products Partners,APAC,Singapore,Product Development,Internet & Catalog Retail,433000,83,341,143,2019,5854,45
Enterprise Products Partners,Europe,Switzerland,Product Development,Internet & Catalog Retail,199100,95,237,188,2020,1563,67
Enterprise Products Partners,APAC,South Korea,Product Development,Health Care Equipment & Svcs,100900,73,478,98,2015,3754,57
Enterprise Products Partners,APAC,Indonesia,Product Development,Health Care Equipment & Svcs,351900,92,407,57,2016,4190,56
Enterprise Products Partners,APAC,India,Product Development,Health Care Equipment & Svcs,106400,94,428,52,2017,6216,62
Enterprise Products Partners,APAC,UAE,Product Development,Health Care Equipment & Svcs,130100,79,329,252,2018,8718,43
Enterprise Products Partners,APAC,South Korea,Product Development,Health Care Equipment & Svcs,499500,70,288,293,2019,8680,26
Enterprise Products Partners,North America,US,Product Development,Health Care Equipment & Svcs,309400,94,221,192,2020,9194,47
Enterprise Products Partners,APAC,Indonesia,Product Development,Electronics,351700,86,414,30,2015,8341,48
Enterprise Products Partners,North America,US,Product Development,Electronics,347200,95,216,280,2016,3401,52
Enterprise Products Partners,Europe,Netherlands,Product Development,Electronics,162000,79,448,150,2017,4395,53
Enterprise Products Partners,Europe,Netherlands,Product Development,Electronics,117100,94,328,172,2018,1889,66
Enterprise Products Partners,Europe,Switzerland,Product Development,Electronics,221300,94,215,230,2019,4026,59
Enterprise Products Partners,Europe,Switzerland,Product Development,Electronics,308700,95,454,100,2020,6946,48
Enterprise Products Partners,APAC,Singapore,Product Development,Electrical Equipment,163400,93,125,92,2015,6484,69
Enterprise Products Partners,APAC,Singapore,Product Development,Electrical Equipment,213200,74,305,268,2016,8459,40
Enterprise Products Partners,APAC,Saudi Arabia,Product Development,Electrical Equipment,286700,76,416,270,2017,9306,31
Enterprise Products Partners,Europe,Netherlands,Product Development,Electrical Equipment,156600,95,308,43,2018,2373,73
Enterprise Products Partners,APAC,UAE,Product Development,Electrical Equipment,222000,87,414,257,2019,3909,47
Enterprise Products Partners,Europe,France,Product Development,Electrical Equipment,396000,83,129,204,2020,6770,49
Enterprise Products Partners,Europe,Germany,Product Development,Consumer Financial Services,480200,87,95,102,2015,3598,61
Enterprise Products Partners,APAC,UAE,Product Development,Consumer Financial Services,418500,74,432,59,2016,5779,45
Enterprise Products Partners,Europe,France,Product Development,Consumer Financial Services,126600,90,370,266,2017,2780,55
Enterprise Products Partners,North America,US,Product Development,Consumer Financial Services,494700,70,167,68,2018,5630,52
Enterprise Products Partners,Europe,Switzerland,Product Development,Consumer Financial Services,239300,88,192,233,2019,1859,62
Enterprise Products Partners,APAC,Saudi Arabia,Product Development,Consumer Financial Services,257800,76,140,85,2020,4918,64
Enterprise Products Partners,APAC,Australia,Product Development,Computer Services,310000,84,467,276,2015,6267,35
Enterprise Products Partners,Europe,Norway,Product Development,Computer Services,246800,83,190,43,2016,7525,62
Enterprise Products Partners,APAC,South Korea,Product Development,Computer Services,368400,71,348,159,2017,9250,37
Enterprise Products Partners,APAC,India,Product Development,Computer Services,435300,75,167,240,2018,9564,36
Enterprise Products Partners,APAC,South Korea,Product Development,Computer Services,120700,74,309,125,2019,6083,57
Enterprise Products Partners,APAC,South Korea,Product Development,Computer Services,482300,76,171,257,2020,9313,34
Enterprise Products Partners,APAC,India,Product Development,Computer Hardware,479800,81,446,113,2015,2161,47
Enterprise Products Partners,APAC,China,Product Development,Computer Hardware,484800,85,224,225,2016,2957,48
Enterprise Products Partners,APAC,India,Product Development,Computer Hardware,386700,80,290,134,2017,6047,48
Enterprise Products Partners,APAC,South Korea,Product Development,Computer Hardware,378100,81,276,265,2018,3167,46
Enterprise Products Partners,APAC,China,Product Development,Computer Hardware,124500,85,406,269,2019,3001,52
Enterprise Products Partners,APAC,India,Product Development,Computer Hardware,457300,70,236,65,2020,9756,43
Enterprise Products Partners,APAC,Singapore,Product Development,Communications Equipment,452200,75,366,32,2015,1634,57
Enterprise Products Partners,Europe,France,Product Development,Communications Equipment,433100,86,476,198,2016,5703,36
Enterprise Products Partners,North America,US,Product Development,Communications Equipment,481900,87,320,274,2017,2872,42
Enterprise Products Partners,APAC,Taiwan,Product Development,Communications Equipment,296400,70,239,185,2018,9795,41
Enterprise Products Partners,APAC,India,Product Development,Communications Equipment,484700,91,356,205,2019,2972,45
Enterprise Products Partners,APAC,Taiwan,Product Development,Communications Equipment,451300,84,92,242,2020,8490,43
Enterprise Products Partners,Europe,Netherlands,Product Development,Business & Personal Services,193300,94,360,114,2015,8291,53
Enterprise Products Partners,APAC,South Korea,Product Development,Business & Personal Services,236900,83,126,154,2016,3818,65
Enterprise Products Partners,APAC,UAE,Product Development,Business & Personal Services,365200,74,270,90,2017,1577,61
Enterprise Products Partners,North America,Canada,Product Development,Business & Personal Services,431600,95,439,244,2018,5474,37
Enterprise Products Partners,APAC,Singapore,Product Development,Business & Personal Services,117100,76,359,253,2019,4737,50
Enterprise Products Partners,APAC,Indonesia,Product Development,Business & Personal Services,331900,71,271,227,2020,7176,41
Enterprise Products Partners,Europe,Norway,Product Development,Broadcasting & Cable,101500,73,105,280,2015,4394,59
Enterprise Products Partners,Europe,Norway,Product Development,Broadcasting & Cable,195000,81,412,297,2016,5199,42
Enterprise Products Partners,Europe,Germany,Product Development,Broadcasting & Cable,266300,82,263,60,2017,5187,61
Enterprise Products Partners,APAC,India,Product Development,Broadcasting & Cable,439300,80,371,103,2018,7813,41
Enterprise Products Partners,Europe,France,Product Development,Broadcasting & Cable,127500,85,107,43,2019,6887,72
Enterprise Products Partners,APAC,Japan,Product Development,Broadcasting & Cable,317900,88,452,187,2020,1080,52
TIAA,APAC,Saudi Arabia,Product Development,Telecommunications services,252400,74,452,131,2015,7113,44
TIAA,Europe,Germany,Product Development,Telecommunications services,367600,95,429,201,2016,4339,45
TIAA,APAC,Singapore,Product Development,Telecommunications services,323800,86,288,255,2017,2915,50
TIAA,North America,US,Product Development,Telecommunications services,363500,93,156,132,2018,3231,63
